boblcave.zip,Bubble Bobble: Lost Cave V1.2 (for Bobble Bobble PCB),hack (Bisboch and Aladar)
bodyslam.zip,Body Slam (8751 317-0015),Sega
bogeyman.zip,Bogey Manor,Technos Japan
boggy84.zip,Boggy '84,Kaneko
bombaway.zip,Bombs Away [TTL],Meadows
bombbee.zip,Bomb Bee,Namco
bombjack.zip,Bomb Jack (set 1),Tehkan
bombjack2.zip,Bomb Jack (set 2),Tehkan
bombjackt.zip,Bomb Jack (Tecfri, Spain),Tehkan (Tecfri licence)
bombkick.zip,Bomb Kick (set 1),Yun Sung
bombkicka.zip,Bomb Kick (set 2),Yun Sung
bombsa.zip,Bombs Away (prototype),Jaleco
bonanza.zip,Touchstar Bonanza (Revision 3),New Image Technologies
bonanzar2.zip,Touchstar Bonanza (Revision 2),New Image Technologies
bonebstr.zip,Bone Busters Inc.,Gottlieb
bonebstrf.zip,Bone Busters Inc. (French),Gottlieb
bongo.zip,Bongo,Jetsoft
bonkadv.zip,B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin,Kaneko
bonusch.zip,Bonus Chance (W-8),Wing Co., Ltd.
bonuscrd.zip,Bonus Card (Austrian),Fun World
bonzeadv.zip,Bonze Adventure (World, Newer),Taito Corporation Japan
bonzeadvo.zip,Bonze Adventure (World, Older),Taito Corporation Japan
bonzeadvp.zip,Bonze Adventure (World, prototype),Taito Corporation Japan
bonzeadvu.zip,Bonze Adventure (US),Taito America Corporation
boogwing.zip,Boogie Wings (Euro v1.5, 92.12.07),Data East Corporation
boogwinga.zip,Boogie Wings (Asia v1.5, 92.12.07),Data East Corporation
boogwingu.zip,Boogie Wings (USA v1.7, 92.12.14),Data East Corporation
bookra.zip,Book Of Ra (set 1),Novotech
bookthr.zip,Book Theatre (Ver 1.2),<unknown>
boomrang.zip,Boomer Rang'r / Genesis (set 1),Data East Corporation
boomranga.zip,Boomer Rang'r / Genesis (set 2),Data East Corporation
boonggab.zip,Boong-Ga Boong-Ga (Spank'em!),Taff System
bootcamp.zip,Boot Camp (set 1),Konami
bootcampa.zip,Boot Camp (set 2),Konami
boothill.zip,Boot Hill,Dave Nutting Associates / Midway
bootleg_sys16a_sprite.zip,Sega System 16A Sprites (Bootleg),Dave Nutting Associates / Midway
bootscot.zip,Boot Scootin,Aristocrat
bootsctn.zip,Boot Scootin' (Export, 92.767%),Aristocrat
bop_l2.zip,The Machine: Bride of Pinbot (L-2),Williams
bop_l3.zip,The Machine: Bride of Pinbot (L-3),Williams
bop_l4.zip,The Machine: Bride of Pinbot (L-4),Williams
bop_l5.zip,The Machine: Bride of Pinbot (L-5),Williams
bop_l6.zip,The Machine: Bride of Pinbot (L-6),Williams
bop_l7.zip,The Machine: Bride of Pinbot (L-7),Williams
borench.zip,Borench (set 1),Sega
borencha.zip,Borench (set 2),Sega
borntofi.zip,Born To Fight,International Games
bosco.zip,Bosconian (new version),Namco
boscomd.zip,Bosconian (Midway, new version),Namco (Midway license)
boscomdo.zip,Bosconian (Midway, old version),Namco (Midway license)
boscoo.zip,Bosconian (old version),Namco
boscoo2.zip,Bosconian (older version),Namco
botanicf.zip,Botanic (French),Itisa (Valadon Automation license)
botss.zip,Battle of the Solar System (rev. 1.1a 7/23/92),Microprose Games Inc.
botss11.zip,Battle of the Solar System (rev. 1.1 3/24/92),Microprose Games Inc.
bottl10b.zip,Bottle 10 (Italian, set 2),C.M.C.
bottle10.zip,Bottle 10 (Italian, set 1),C.M.C.
bottom9.zip,Bottom of the Ninth (version T),Konami
bottom9n.zip,Bottom of the Ninth (version N),Konami
bouldash.zip,Boulder Dash / Boulder Dash Part 2 (World),Data East Corporation (licensed from First Star)
bounty.zip,The Bounty,Orca
bountyh.zip,Bounty Hunter,Gottlieb
bowarrow.zip,Bow & Arrow (Prototype),Bally
bowl3d.zip,3-D Bowling,Meadows Games, Inc.
bowler.zip,Bowling Alley,Midway
bowlrama.zip,Bowl-O-Rama Rev 1.0,P&P Marketing
bowltry.zip,Bowling Try,Atlus
boxer.zip,Boxer (prototype),Atari
boxingb.zip,Boxing Bugs,Cinematronics
boxingm.zip,Boxing Mania (ver JAA),Konami
boxyboy.zip,Boxy Boy (SB?),Namco
br_l1.zip,Black Rose (L-1),Bally
br_l3.zip,Black Rose (L-3),Bally
br_l4.zip,Black Rose (L-4),Bally
br_p17.zip,Black Rose (SP-1),Bally
bradley.zip,Bradley Trainer,Atari
brain.zip,Brain,Coreland / Sega
brapboys.zip,B.Rap Boys (World),Kaneko
brapboysu.zip,B.Rap Boys Special (US),Kaneko
brasil.zip,Bra$il (Version 3),High Video
brasil86.zip,Brasil 86,<unknown>
brasil87.zip,Brasil 87,<unknown>
brasil89.zip,Brasil 89 (set 1),<unknown>
brasil89a.zip,Brasil 89 (set 2),<unknown>
brasil93.zip,Brasil 93,<unknown>
braveff.zip,Brave Fire Fighters,Sega
brazilar.zip,Brazil (20180311, NSW/ACT),Aristocrat
brdrline.zip,Borderline,Sega
brdrlinet.zip,Borderline (Tranquillizer Gun conversion),Sega
break86.zip,Break '86,Videodens
breakers.zip,Breakers,Visco
breakout.zip,Breakout [TTL],Atari
breakrev.zip,Breakers Revenge,Visco
brickppl.zip,Brick People / Block PeePoo (Ver 1.002),Sega
brickyrd.zip,Brickyard,Ramtek
brickzn.zip,Brick Zone (v6.0, Joystick),SunA
brickzn11.zip,Brick Zone (v1.1, Spinner),SunA
brickznv4.zip,Brick Zone (v4.0, Spinner),SunA
brickznv5.zip,Brick Zone (v5.0, Joystick),SunA
brival.zip,Burning Rival (World),Sega
brix.zip,Brix,Cinematronics / Advanced Microcomputer Systems
brixian.zip,Brixian,Cheil Computer System
brkthru.zip,Break Thru (US),Data East USA
bronx.zip,Bronx,bootleg
brooklyn.zip,Brooklyn (set 1) (Bingo),Seeben (Belgium)
brooklyna.zip,Brooklyn (set 2) (Bingo),Seeben (Belgium)
brooks.zip,Brooks & Dunn (rev.T1),Gottlieb
brubber.zip,Burnin' Rubber,Data East
brutforc.zip,Brute Force,Leland Corp.
brvblade.zip,Brave Blade (World),Eighting / Raizing
brvbladea.zip,Brave Blade (Asia),Eighting / Raizing
brvbladeu.zip,Brave Blade (USA),Eighting / Raizing
brvteam.zip,Brave Team,Inder
bs94.zip,Buena Suerte '94,Entretenimientos GEMINIS
bsb105.zip,Breakshot (Beta),Capcom
bshark.zip,Battle Shark (World),Taito Corporation Japan
bsharku.zip,Battle Shark (US),Taito America Corporation
bsktball.zip,Basketball,Atari
bsmt2000.zip,BSMT2000,Atari
bsplash.zip,Banana Splash (set 1),Novotech
bssoccer.zip,Back Street Soccer (KRB-0031 PCB),SunA (Unico license)
bssoccera.zip,Back Street Soccer (KRB-0032A PCB),SunA (Unico license)
bstars.zip,Baseball Stars Professional (NGM-002),SNK
bstars2.zip,Baseball Stars 2,SNK
bstarsh.zip,Baseball Stars Professional (NGH-002),SNK
bstrk_l1.zip,Big Strike (Shuffle) (L-1),Williams
bsv100r.zip,Breakshot (Redemption 1.0),Capcom
bsv102r.zip,Breakshot (Redemption 1.2),Capcom
bsv103.zip,Breakshot,Capcom
btchamp.zip,Beat the Champ (GV053 UAA01),Konami
btime.zip,Burger Time (Data East set 1),Data East Corporation
btime2.zip,Burger Time (Data East set 2),Data East Corporation
btime3.zip,Burger Time (Data East USA),Data East USA Inc.
btimem.zip,Burger Time (Midway),Data East (Bally Midway license)
btlecity.zip,Vs. Battle City,Namco
btlkroad.zip,Battle K-Road,Psikyo
btltryst.zip,Battle Tryst (ver JAC),Konami
btmn_101.zip,Batman (1.01),Data East
btmn_103.zip,Batman (1.03),Data East
btmn_106.zip,Batman (1.06),Data East
btoads.zip,Battletoads,Rare / Electronic Arts
bttf_a20.zip,Back To the Future (2.0),Data East
bttf_a21.zip,Back To The Future (2.1),Data East
bttf_a27.zip,Back To the Future (2.7),Data East
bubblem.zip,Bubble Memories: The Story Of Bubble Bobble III (Ver 2.4O 1996/02/15),Taito Corporation Japan
bubblemj.zip,Bubble Memories: The Story Of Bubble Bobble III (Ver 2.3J 1996/02/07),Taito Corporation
bubbles.zip,Bubbles,Williams
bubblesp.zip,Bubbles (prototype version),Williams
bubblesr.zip,Bubbles (Solid Red label),Williams
bubl2000.zip,Bubble 2000,Afega (Tuning license)
bublbob2.zip,Bubble Bobble II (Ver 2.6O 1994/12/16),Taito Corporation Japan
bublbob2o.zip,Bubble Bobble II (Ver 2.5O 1994/10/05),Taito Corporation Japan
bublbob2p.zip,Bubble Bobble II (Ver 0.0J 1993/12/13, prototype),Taito Corporation Japan
bublboblb.zip,Bubble Bobble (for Bobble Bobble PCB),bootleg (Aladar)
bublboblr.zip,Bubble Bobble (US, Ver 5.1),Taito America Corporation (Romstar license)
bublboblr1.zip,Bubble Bobble (US, Ver 1.0),Taito America Corporation (Romstar license)
bublcave.zip,Bubble Bobble: Lost Cave V1.2,hack (Bisboch and Aladar)
bublcave10.zip,Bubble Bobble: Lost Cave V1.0,hack (Bisboch and Aladar)
bublcave11.zip,Bubble Bobble: Lost Cave V1.1,hack (Bisboch and Aladar)
bublpong.zip,Bubble Pong Pong,Top Ltd.
bubsymphe.zip,Bubble Symphony (Ver 2.5O 1994/10/05),Taito Corporation Japan
bubsymphj.zip,Bubble Symphony (Ver 2.5J 1994/10/05),Taito Corporation
bubsymphu.zip,Bubble Symphony (Ver 2.5A 1994/10/05),Taito America Corporation
bubsys.zip,Bubble System BIOS,Konami
bucanar.zip,Buccaneer (10173011, NSW/ACT),Aristocrat
bucaner.zip,Buccaneer,hack
buccanrs.zip,Buccaneers (set 1),Duintronic
buccanrsa.zip,Buccaneers (set 2),Duintronic
buccanrsb.zip,Buccaneers (set 3, harder),Duintronic
buckrgrs.zip,Buck Rogers,Gottlieb
buckrog.zip,Buck Rogers: Planet of Zoom,Sega
buckrogn.zip,Buck Rogers: Planet of Zoom (not encrypted, set 1),Sega
buckrogn2.zip,Buck Rogers: Planet of Zoom (not encrypted, set 2),Sega
buckstop.zip,The Buck Stops Here (10294311, NSW/ACT),Aristocrat
bucky.zip,Bucky O'Hare (ver EAB),Konami
buckyaab.zip,Bucky O'Hare (ver AAB),Konami
buckyea.zip,Bucky O'Hare (ver EA),Konami
buckyuab.zip,Bucky O'Hare (ver UAB),Konami
buffalar.zip,Buffalo (10217811, NSW/ACT),Aristocrat
buffaloa.zip,Buffalo,Aristocrat
buffered_spriteram.zip,Buffered Sprite RAM,Aristocrat
bugfever.zip,Bugs Fever (Version 1.7R CGA),Amcoe
bugfeverd.zip,Bugs Fever (Version 1.7E CGA),Amcoe
bugfevero.zip,Bugs Fever (Version 1.6R CGA),Amcoe
bugfeverv.zip,Bugs Fever (Version 1.7R Dual),Amcoe
bugfeverv2.zip,Bugs Fever (Version 1.7E Dual),Amcoe
buggyboy.zip,Buggy Boy/Speed Buggy (cockpit),Tatsumi
buggyboy_sound.zip,Buggy Boy Audio Custom,Tatsumi
buggyboyjr.zip,Buggy Boy Junior/Speed Buggy (upright),Tatsumi
buggychl.zip,Buggy Challenge,Taito Corporation
buggychl_mcu.zip,M68705 MCU Simulation (Buggy Challenge),Taito Corporation
buggychlt.zip,Buggy Challenge (Tecfri),Taito Corporation (Tecfri license)
bujutsu.zip,Fighting Bujutsu,Konami
bullet.zip,Bullet (FD1094 317-0041),Sega
bullfgt.zip,Bullfight (315-5065),Coreland / Sega
bullfgtr.zip,Bull Fighter,Alpha Denshi Co.
bullfgtrs.zip,Bull Fighter (Sega),Alpha Denshi Co. (Sega license)
bullsdrt.zip,Bulls Eye Darts,Shinkai Inc. (Magic Electronics Inc. license)
bullsdrtg.zip,Bulls Eye Darts (Galaxian conversion),Senko Industries
bullseye.zip,301/Bullseye,Grand Products
bumblbug.zip,Bumble Bugs (Export, 92.691%),Aristocrat
bumbugs.zip,Bumble Bugs,Aristocrat
bungeem.zip,Bungee Monkey (set 1),Novotech
bungeema.zip,Bungee Monkey (set 2),Novotech
burglarx.zip,Burglar X,Unico
buriki.zip,Buriki One (rev.B),SNK
burningf.zip,Burning Fight (NGM-018 ~ NGH-018),SNK
burningfh.zip,Burning Fight (NGH-018, US),SNK
burningfp.zip,Burning Fight (prototype),SNK
bus_master_ide_controller.zip,Bus Master IDE Controller,SNK
bushido.zip,Bushido (set 1),Inder/Spinball
bushidoa.zip,Bushido (set 2),Inder/Spinball
bushrngr.zip,Bushranger (10006111, NSW/ACT),Aristocrat
buster.zip,Buster,Marian Electronics Ltd.
butdeli.zip,Butterfly Delight,Aristocrat
butrfly.zip,Butterfly Video Game (version U350C),Bordun International
buzzard.zip,Buzzard,Crux
bwidow.zip,Black Widow,Atari
bwidowp.zip,Black Widow (prototype),Atari
bwingsa.zip,B-Wings (Alt Ver.?),Data East Corporation
bygone.zip,Bygone (prototype),Taito Corporation
bzone.zip,Battle Zone (rev 2),Atari
bzonea.zip,Battle Zone (rev 1),Atari
bzonec.zip,Battle Zone (cocktail),Atari
c140.zip,C140,Atari
c352.zip,C352,Atari
cabal.zip,Cabal (World, Joystick),TAD Corporation
cabaret.zip,Cabaret,AMT Co. Ltd.
cactjack.zip,Cactus Jack's,Gottlieb
cactusco.zip,Cactus Corral (10237711, NSW/ACT),Aristocrat
cadanglr.zip,Angler Dangler (DECO Cassette),Data East Corporation
cadash.zip,Cadash (World),Taito Corporation Japan
cadashi.zip,Cadash (Italy),Taito Corporation Japan
cadashp.zip,Cadash (World, prototype),Taito Corporation Japan
cadashu.zip,Cadash (US, version 2),Taito America Corporation
cafebrk.zip,Mahjong Cafe Break,Nakanihon / Dynax
cafepara.zip,Mahjong Cafe Paradise,Techno-Top
cafetime.zip,Mahjong Cafe Time,Dynax
calchase.zip,California Chase,The Game Room
calibr50.zip,Caliber 50,Athena / Seta
calipso.zip,Calipso,Tago Electronics
callwlar.zip,Call of the Wild (10256611, NSW/ACT),Aristocrat
calorie.zip,Calorie Kun vs Moguranian,Sega
calspeed.zip,California Speed (Version 2.1a Apr 17 1998, GUTS 1.25 Apr 17 1998 / MAIN Apr 17 1998),Atari Games
calspeeda.zip,California Speed (Version 1.0r8 Mar 10 1998, GUTS Mar 10 1998 / MAIN Mar 10 1998),Atari Games
calspeedb.zip,California Speed (Version 1.0r7a Mar 4 1998, GUTS Mar 3 1998 / MAIN Jan 19 1998),Atari Games
calyking.zip,Calypso King (20197111, NSW/ACT),Aristocrat
cameltry.zip,Cameltry (US, YM2610),Taito America Corporation
cameltrya.zip,Cameltry (World, YM2203 + M6295),Taito America Corporation
cameltryau.zip,Cameltry (US, YM2203 + M6295),Taito America Corporation
camlight.zip,Camel Lights,Game Plan
canary2.zip,Canary Riches (10218211, NSW/ACT),Aristocrat
canasta.zip,Canasta '86',Inder
candy.zip,Candy Candy,Eolith
cannball.zip,Cannon Ball (Yun Sung, horizontal),Yun Sung / Soft Vision
cannballv.zip,Cannon Ball (Yun Sung, vertical),Yun Sung / T&K
cannonbp.zip,Cannon Ball (Pac-Man Hardware),Novomatic
canvas.zip,Canvas Croquis,SNK
canyon.zip,Canyon Bomber,Atari
canyonp.zip,Canyon Bomber (prototype),Atari
capbowl.zip,Capcom Bowling (set 1),Incredible Technologies / Capcom
capbowl2.zip,Capcom Bowling (set 2),Incredible Technologies / Capcom
capbowl3.zip,Capcom Bowling (set 3),Incredible Technologies / Capcom
capbowl4.zip,Capcom Bowling (set 4),Incredible Technologies / Capcom
capcor.zip,Capitani Coraggiosi (Ver 1.3),Nazionale Elettronica
capitol.zip,Capitol,bootleg? (Universal Video Spiel)
caprcyc.zip,Capriccio Cyclone,Taito
capsnk.zip,Capcom Vs. SNK Millennium Fight 2000 (Rev C),Capcom / SNK
capsnka.zip,Capcom Vs. SNK Millennium Fight 2000 (Rev A),Capcom / SNK
capsnkb.zip,Capcom Vs. SNK Millennium Fight 2000,Capcom / SNK
captaven.zip,Captain America and The Avengers (Asia Rev 1.4),Data East Corporation
captavena.zip,Captain America and The Avengers (Asia Rev 1.0),Data East Corporation
captavene.zip,Captain America and The Avengers (UK Rev 1.4),Data East Corporation
captavenu.zip,Captain America and The Avengers (US Rev 1.9),Data East Corporation
captavenua.zip,Captain America and The Avengers (US Rev 1.4),Data East Corporation
captavenuu.zip,Captain America and The Avengers (US Rev 1.6),Data East Corporation
captcomm.zip,Captain Commando (World 911202),Capcom
captcommr1.zip,Captain Commando (World 911014),Capcom
captcommu.zip,Captain Commando (USA 910928),Capcom
capunc.zip,Capitan Uncino (Ver 1.2),Nazionale Elettronica
caractn.zip,Car Action (set 1),bootleg
caractn2.zip,Car Action (set 2),bootleg
cardline.zip,Card Line,Veltmeijer
carhop.zip,Car Hop,Gottlieb
carjmbre.zip,Car Jamboree,Omori Electric Co., Ltd.
carket.zip,Carket Ball,SemiCom
carnevil.zip,CarnEvil (v1.0.3),Midway Games
carnevil1.zip,CarnEvil (v1.0.1),Midway Games
carnival.zip,Carnival (upright),Sega
carnivalc.zip,Carnival (cocktail),Sega
carnivalh.zip,Carnival (Head On hardware, set 1),Sega
carnivalha.zip,Carnival (Head On hardware, set 2),Sega
carnking.zip,Carnival King (v1.00.11),Incredible Technologies
carpolo.zip,Car Polo,Exidy
carrera.zip,Carrera (Version 6.7),BS Electronics
cartfury.zip,Cart Fury,Midway Games
casanova.zip,Casanova,Promat
cascade.zip,Cascade,bootleg? (Sidam)
castfant.zip,Astro Fantasia (DECO Cassette),Data East Corporation
castfpt.zip,Fortune Pot (Castle) (MACH2000 V2rvA),Castle
castrev.zip,Revolution (Castle) (MACH2000 V1rvE),Castle
cat702.zip,CAT702,Aristocrat
catacomb.zip,Catacomb,MTM Games
catacomp.zip,Catacomb (Pinball),Stern
catapult.zip,Catapult,Epos Corporation
catch22.zip,Catch-22 (version 8.0),Exidy
catchp.zip,Catch (prototype),Atari
catnmous.zip,Cat and Mouse (set 1),Zaccaria
catnmousa.zip,Cat and Mouse (set 2),Zaccaria
cavelon.zip,Cavelon,Jetsoft
caveman.zip,Caveman (Pinball/Video Combo, set 1),Gottlieb
cavemana.zip,Caveman (Pinball/Video Combo, set 2),Gottlieb
cavenger.zip,Cosmic Avenger,Universal
cavnegro.zip,Cavaleiro Negro (set 1),Taito do Brasil
cavnegro1.zip,Cavaleiro Negro (set 2),Taito do Brasil
cavnegro2.zip,Cavaleiro Negro (set 3),Taito do Brasil
cawing.zip,Carrier Air Wing (World 901012),Capcom
cawingr1.zip,Carrier Air Wing (World 901009),Capcom
cawingu.zip,Carrier Air Wing (USA 901012),Capcom
cb2001.zip,Cherry Bonus 2001,Dyna
cb3.zip,Cherry Bonus III (ver.1.40, encrypted),Dyna
cb3a.zip,Cherry Bonus III (ver.1.40, set 2),Dyna
cb3b.zip,Cherry Bonus III (alt),Dyna
cb3c.zip,Cherry Bonus III (alt, set 2),bootleg
cb3d.zip,Cherry Bonus III (set 3),bootleg
cbaj.zip,Cool Boarders Arcade Jam,UEP Systems
cball.zip,Cannonball (Atari, prototype),Atari
cbdash.zip,Boulder Dash (DECO Cassette),Data East Corporation
cbombers.zip,Chase Bombers (World),Taito Corporation Japan
cbtime.zip,Burger Time (DECO Cassette),Data East Corporation
cburnrub.zip,Burnin' Rubber (DECO Cassette, set 1),Data East Corporation
cburnrub2.zip,Burnin' Rubber (DECO Cassette, set 2),Data East Corporation
cbuster.zip,Crude Buster (World FX version),Data East Corporation
cbusterw.zip,Crude Buster (World FU version),Data East Corporation
cc_10.zip,Cactus Canyon (1.0),Bally
cc_104.zip,Cactus Canyon (1.04 Test 0.2),Bally
cc_12.zip,Cactus Canyon (1.2),Bally
cc_13.zip,Cactus Canyon (1.3),Bally
ccastles.zip,Crystal Castles (version 4),Atari
ccastles1.zip,Crystal Castles (version 1),Atari
ccastles2.zip,Crystal Castles (version 2),Atari
ccastles3.zip,Crystal Castles (version 3),Atari
ccastlesf.zip,Crystal Castles (version 3, French),Atari
ccastlesj.zip,Crystal Castles (joystick version),Atari
ccclass.zip,Country Club Classic (v1.10 03-apr-1997),Creative Electronics And Software
ccfboxa.zip,Chihiro Firmware Update For Compact Flash Box (Rev A) (GDX-0024A),Sega
cchance.zip,Cherry Chance,<unknown>
cchasm.zip,Cosmic Chasm (set 1),Cinematronics / GCE
cchasm1.zip,Cosmic Chasm (set 2),Cinematronics / GCE
cclimber.zip,Crazy Climber (US),Nichibutsu
cclimber_audio.zip,Crazy Climber Sound Board,Nichibutsu
cclownz.zip,Crazzy Clownz (Version 1.0),LAI Games
ccpu.zip,Cinematronics CPU,LAI Games
ccruise.zip,Caribbean Cruise,International Concepts
cdda.zip,CD/DA,International Concepts
cdi68070.zip,CDI68070,International Concepts
cdibios.zip,CD-i (Mono-I) (PAL) BIOS,Philips
cdicdic.zip,CDICDIC,Philips
cdiscon1.zip,Disco No.1 (DECO Cassette),Data East Corporation
cdislave.zip,CDISLAVE,Data East Corporation
cdp1802.zip,CDP1802,Data East Corporation
cdp1852.zip,CDP1852 I/O,Data East Corporation
cdp1869.zip,RCA CDP1869,Data East Corporation
cdracula.zip,Castle Of Dracula,Yun Sung (Escape license)
cdrom.zip,ATAPI CDROM,Yun Sung (Escape license)
cdrom_image.zip,CD-ROM Image,Yun Sung (Escape license)
cecmatch.zip,ChuckECheese's Match Game,Coastal Amusements
cem3394.zip,CEM3394,Coastal Amusements
cencourt.zip,Center Court (World, 4 Players, prototype) (MC-8123B),Sega
centaur.zip,Centaur,Bally
centiped.zip,Centipede (revision 4),Atari
centiped1.zip,Centipede (revision 1),Atari
centiped2.zip,Centipede (revision 2),Atari
centiped3.zip,Centipede (revision 3),Atari
cerberup.zip,Cerberus (Pinball),Playmatic
cerberus.zip,Cerberus,Cinematronics
cexplore.zip,Explorer (DECO Cassette),Data East Corporation
cfarm.zip,Chicken Farm (Version 2.0),LAI Games
cfghtice.zip,Fighting Ice Hockey (DECO Cassette),Data East Corporation
cfield.zip,Chaos Field (GDL-0025),Able
cflyball.zip,Flying Ball (DECO Cassette),Data East Corporation
cftbl_l3.zip,Creature from the Black Lagoon (L-3,SP-1),Bally
cftbl_l4.zip,Creature from the Black Lagoon (L-4),Bally
cgangpzl.zip,Cosmo Gang the Puzzle (US),Namco
cgold.zip,Caribbean Gold (3VXEC449, USA),Ainsworth Nominees P.L.
cgold2.zip,Caribbean Gold II (3XF5182H04, USA),Aristocrat
cgraplop.zip,Cluster Buster (DECO Cassette),Data East Corporation
cgraplop2.zip,Graplop (no title screen) (DECO Cassette),Data East Corporation
cgunship.zip,Cobra Gunship [TTL],Meadows
chainrec.zip,Chain Reaction (World, Version 2.2, 1995.09.25),Data East
challeng.zip,Challenger,Game Plan (Centuri license)
cham24.zip,Chameleon 24,bootleg
chameleo.zip,Chameleon,Jaleco
champbas.zip,Champion Base Ball,Alpha Denshi Co. (Sega license)
champbb2.zip,Champion Base Ball Part-2 (set 1),Alpha Denshi Co. (Sega license)
champbb2a.zip,Champion Base Ball Part-2 (set 2),Alpha Denshi Co.
champbwl.zip,Championship Bowling,Seta / Romstar Inc.
champwr.zip,Champion Wrestler (World),Taito Corporation Japan
champwru.zip,Champion Wrestler (US),Taito America Corporation
chanbara.zip,Chanbara,Data East
chance.zip,Chance,Playmatic
chance32.zip,Chance Thirty Two,PAL System Co, Ltd.
changela.zip,Change Lanes,Taito Corporation
changes.zip,Changes,Orca
changesa.zip,Changes (EME license),Orca (Eastern Micro Electronics, Inc. license)
chaosbrk.zip,Chaos Breaker (v2.02J),Taito Corporation
chaoshea.zip,Chaos Heat (V2.09O),Taito
chaosheaj.zip,Chaos Heat (V2.08J),Taito
chariotc.zip,The Chariot Challenge (04J00714, NSW/ACT),Aristocrat
chariotca.zip,Chariot Challenge (0100787V),Aristocrat
charlien.zip,Charlie Ninja,Mitchell
charlies.zip,Charlie's Angels,Gottlieb
chasehq.zip,Chase H.Q. (World),Taito Corporation Japan
chasehq2.zip,Chase H.Q. 2 (v2.0.6.JP),Taito Corporation
chasehqu.zip,Chase H.Q. (US),Taito America Corporation
chboxing.zip,Champion Boxing,Sega
checkman.zip,Check Man,Zilec-Zenitone
checkmat.zip,Checkmate,Dave Nutting Associates / Midway
cheekyms.zip,Cheeky Mouse,Universal
cheesech.zip,Cheese Chase,Art & Magic
cheetah.zip,Cheetah,Stern
chelnov.zip,Chelnov - Atomic Runner (World),Data East Corporation
chelnovu.zip,Chelnov - Atomic Runner (US),Data East USA
chessc2.zip,Chess Challenge 2,IGS
chewheel.zip,Cherry Wheel (Version 1.7),Assogiochi Assago
chewing.zip,Chewing Gum,<unknown>
chexx83.zip,Chexx (EM Bubble Hockey, 1983 1.1),ICE
cheyenne.zip,Cheyenne (version 1.0),Exidy
chickena.zip,Chicken (RHG0730, Export, 92.588%, touch),Aristocrat
chihiro.zip,Chihiro Bios,Sega
chiller.zip,Chiller (version 3.0),Exidy
chinagat.zip,China Gate (US),Technos Japan (Taito / Romstar license)
chinatow.zip,China Town (Ver 1B, Dino4 HW),<unknown>
chinhero.zip,Chinese Hero,Taiyo
chinhero2.zip,Chinese Hero (older, set 1),Taiyo
chinhero3.zip,Chinese Hero (older, set 2),Taiyo
chinherot.zip,Chinese Heroe (Taito),Taiyo (Taito license)
chinsan.zip,Ganbare Chinsan Ooshoubu (MC-8123A, 317-5012),Sanritsu
chkmatar.zip,Checkmate (01J00681),Aristocrat
chkndraw.zip,Chicken Draw (2131-04, U5-01),Merit
chkrun.zip,Chicken Run,Aristocrat
chleagul.zip,Champion League (v220I, Lattine),IGS
chleagxa.zip,Champion League (v220I, dual program, set 1),PlayMark SRL
chleagxb.zip,Champion League (v220I, dual program, set 2),PlayMark SRL
chmpnum.zip,Champion Number (V0.74),<unknown>
chmpnuma.zip,Champion Number (V0.67),<unknown>
chocomk.zip,Musapey's Choco Marker (Rev A) (GDL-0014A),Ecole Software
chokchok.zip,Choky! Choky!,SemiCom
choplift.zip,Choplifter (8751 315-5151),Sega (licensed from Dan Gorlin)
chopliftu.zip,Choplifter (unprotected),Sega (licensed from Dan Gorlin)
chopper.zip,Chopper I (US set 1),SNK
choppera.zip,Chopper I (US set 2),SNK
chopperb.zip,Chopper I (US set 3),SNK
choysun.zip,Choy Sun Doa (20131511, Malaysia),Aristocrat
chqflag.zip,Chequered Flag,Konami
chryangl.zip,Cherry Angel,<unknown>
chryangla.zip,Cherry Angel (encrypted, W-4 hardware),<unknown>
chrygld.zip,Cherry Gold I (set 1),bootleg
chsuper2.zip,Champion Super 2 (V0.13),<unknown>
chsuper3.zip,Champion Super 3 (V0.35),<unknown>
chucklck.zip,Chuck-A-Luck,Game Plan
chukatai.zip,Chuka Taisen (World),Taito Corporation Japan
chukataiu.zip,Chuka Taisen (US),Taito America Corporation
chwrestl.zip,Champion Pro Wrestling,Sega
chwy.zip,Highway Chase (DECO Cassette),Data East Corporation
ciclone.zip,Ciclone,High Video
cinhell.zip,Chance In Hell - Li'l Lucy (0251125, US),Aristocrat
circa33.zip,Circa 1933,Fascination Int.
circus.zip,Circus / Acrobat TV,Exidy / Taito
circusc.zip,Circus Charlie (level select, set 1),Konami
circusc2.zip,Circus Charlie (level select, set 2),Konami
circusc3.zip,Circus Charlie (level select, set 3),Konami
circusc4.zip,Circus Charlie (no level select),Konami
circuscc.zip,Circus Charlie (Centuri),Konami (Centuri license)
circusce.zip,Circus Charlie (Centuri, earlier),Konami (Centuri license)
circusp.zip,Circus,Gottlieb
cischeat.zip,Cisco Heat,Jaleco
citybomb.zip,City Bomber (World),Konami
citycon.zip,City Connection (set 1),Jaleco
citycona.zip,City Connection (set 2),Jaleco
cityslck.zip,City Slicker,Bally
cj3play.zip,Triple Play (Ver. 1.10),Cadillac Jack
cjddzsp.zip,Super Dou Di Zhu Special (V122CN),IGS
cjdh2.zip,Chao Ji Da Heng 2 (V311CN),IGS
